Product,Type,AirTeperature,ProcessTeperature,Rotationa1speed,Torque,Too1wear,ac2inefai1ure,TWF,DF,PWF,OSF,RNF
153139,1,300.6,310.8,1378,512,119,0,0,0,0,0,0
153140,1,300.5,310.7,1606,335,121,0,0,0,0,0,0
153141,1,300.3,310.7,1539,323,123,0,0,0,0,0,0
153142,1,300.5,310.8,1728,263,125,0,0,0,0,0,0
235377,2,300.4,310.7,1656,363,127,0,0,0,0,0,0
235378,2,300.5,310.8,1631,305,132,0,0,0,0,0,0
235379,2,300.5,310.9,1447,465,137,0,0,0,0,0,0
153146,1,300.4,310.8,1396,493,142,0,0,0,0,0,0
153147,1,300.4,310.8,1390,525,144,0,0,0,0,0,0
153148,1,300.4,310.8,1348,56,146,0,0,0,0,0,0
20829,0,300.4,310.8,1491,359,148,0,0,0,0,0,0
153150,1,300.4,310.8,1520,376,151,0,0,0,0,0,0
153151,1,300.5,310.8,1509,33,153,0,0,0,0,0,0
153152,1,300.5,310.8,1445,466,155,0,0,0,0,0,0
153153,1,300.5,310.8,1354,518,157,0,0,0,0,0,0
153154,1,300.5,310.7,1488,394,159,0,0,0,0,0,0
235389,2,300.5,310.7,1654,286,161,0,0,0,0,0,0
235390,2,300.5,310.6,1378,515,166,0,0,0,0,0,0
153157,1,300.6,310.7,1750,306,171,0,0,0,0,0,0
153158,1,300.5,310.6,1448,463,173,0,0,0,0,0,0
235393,2,300.6,310.7,1501,453,175,0,0,0,0,0,0
20840,0,300.6,310.7,1654,32,180,0,0,0,0,0,0
20841,0,300.7,310.7,1347,465,183,0,0,0,0,0,0
153162,1,300.7,310.8,1486,371,186,0,0,0,0,0,0
235397,2,300.8,310.8,1466,452,188,0,0,0,0,0,0
235398,2,300.7,310.8,1346,52,193,0,0,0,0,0,0
153165,1,300.7,310.7,1314,424,198,0,0,0,0,0,0
153166,1,300.6,310.7,1440,525,200,0,0,0,0,0,0
153167,1,300.7,310.8,1608,395,202,0,0,0,0,0,0
235402,2,300.7,310.8,1296,582,204,0,0,0,0,0,0
153169,1,300.7,310.7,1507,461,209,0,0,0,0,0,0
20850,0,300.7,310.7,1343,516,211,0,0,0,0,0,0
153171,1,300.7,310.7,1416,404,214,0,0,0,0,0,0
153172,1,300.7,310.6,1288,472,216,0,0,0,0,0,0
20853,0,300.7,310.6,1407,424,218,0,0,0,0,0,0
153174,1,300.6,310.4,1608,392,221,0,0,0,0,0,0
153175,1,300.6,310.3,1920,223,223,0,0,0,0,0,0
20856,0,300.5,310.2,1386,482,225,0,0,0,0,0,0
20857,0,300.5,310.2,1571,346,228,0,0,0,0,0,0
20858,0,300.4,310.2,1613,369,231,0,0,0,0,0,0
20859,0,300.4,310.2,1671,305,234,1,1,0,0,0,0
235414,2,300.4,310.2,1431,432,0,0,0,0,0,0,0
20861,0,300.4,310.2,1380,473,5,0,0,0,0,0,0
153182,1,300.5,310.3,1683,315,8,0,0,0,0,0,0
153183,1,300.4,310.2,1529,362,10,0,0,0,0,0,0
153184,1,300.5,310.4,1761,265,12,0,0,0,0,0,0
153185,1,300.6,310.5,1570,383,14,0,0,0,0,0,0
20866,0,300.6,310.5,2156,18,16,0,0,0,0,0,0
20867,0,300.7,310.6,1349,545,19,0,0,0,0,0,0
153188,1,300.7,310.7,1431,393,22,0,0,0,0,0,0
153189,1,300.6,310.6,1931,22,24,0,0,0,0,0,0
235424,2,300.7,310.7,1428,434,26,0,0,0,0,0,0
153191,1,300.8,310.8,1564,362,31,0,0,0,0,0,0
235426,2,300.8,310.9,1425,44,33,0,0,0,0,0,0
153193,1,300.7,310.8,1597,305,38,0,0,0,0,0,0
235428,2,300.8,310.8,1618,328,40,0,0,0,0,0,0
20875,0,300.8,310.8,1520,38,45,0,0,0,0,0,0
153196,1,300.7,310.7,1425,453,48,0,0,0,0,0,0
153197,1,300.8,310.9,1398,382,50,0,0,0,0,0,0
20878,0,300.8,310.9,1557,316,52,0,0,0,0,0,0
153199,1,300.7,310.8,1519,439,55,0,0,0,0,0,0
153200,1,300.7,310.8,1619,349,57,0,0,0,0,0,0
153201,1,300.7,310.8,1814,214,59,0,0,0,0,0,0
153202,1,300.7,310.9,1521,394,61,0,0,0,0,0,0
20883,0,300.7,310.9,1369,512,63,0,0,0,0,0,0
153204,1,300.7,310.9,1356,653,66,1,0,0,1,0,0
153205,1,300.7,311,1336,533,68,0,0,0,0,0,0
153206,1,300.7,311,1403,483,70,0,0,0,0,0,0
20887,0,300.7,311,1413,443,72,0,0,0,0,0,0
153208,1,300.6,310.9,1472,476,75,0,0,0,0,0,0
20889,0,300.7,310.8,1452,479,77,0,0,0,0,0,0
153210,1,300.6,310.7,1397,537,80,0,0,0,0,0,0
153211,1,300.6,310.7,1455,406,82,0,0,0,0,0,0
153212,1,300.7,310.8,1754,277,84,0,0,0,0,0,0
153213,1,300.6,310.9,1471,379,86,0,0,0,0,0,0
20894,0,300.6,310.8,1389,481,88,0,0,0,0,0,0
20895,0,300.6,310.9,1702,303,91,0,0,0,0,0,0
20896,0,300.6,311,1401,546,94,0,0,0,0,0,0
153217,1,300.7,311.1,1426,462,97,0,0,0,0,0,0
153218,1,300.7,311,1496,383,99,0,0,0,0,0,0
153219,1,300.6,310.9,1433,426,101,0,0,0,0,0,0
20900,0,300.7,311.1,1438,466,103,0,0,0,0,0,0
20901,0,300.7,311,1418,493,106,0,0,0,0,0,0
20902,0,300.8,311,1580,366,109,0,0,0,0,0,0
20903,0,300.7,310.9,1468,418,112,0,0,0,0,0,0
20904,0,300.8,310.9,1522,417,115,0,0,0,0,0,0
153225,1,300.8,310.9,1311,558,118,0,0,0,0,0,0
153226,1,300.9,311,1316,565,120,0,0,0,0,0,0
235461,2,300.9,311,1853,236,122,0,0,0,0,0,0
20908,0,300.9,311,1556,388,127,0,0,0,0,0,0
20909,0,300.9,311,1567,343,130,0,0,0,0,0,0
20910,0,300.9,311.1,1546,377,133,0,0,0,0,0,0
153231,1,300.9,311,1382,512,136,0,0,0,0,0,0
153232,1,300.9,311,2003,202,138,0,0,0,0,0,0
153233,1,300.8,310.9,1748,299,140,0,0,0,0,0,0
235468,2,300.7,310.8,1518,401,142,0,0,0,0,0,0
153235,1,300.7,310.8,1475,42,147,0,0,0,0,0,0
153236,1,300.8,310.8,1634,292,149,0,0,0,0,0,0
153237,1,300.8,310.8,1689,329,151,0,0,0,0,0,0
20918,0,300.9,310.9,1636,353,153,0,0,0,0,0,0
153239,1,300.9,311,2235,158,156,0,0,0,0,0,0
153240,1,301,311.1,1615,356,158,0,0,0,0,0,0
235475,2,301.1,311.1,1618,295,160,0,0,0,0,0,0
20922,0,301.1,311.2,1407,53,165,0,0,0,0,0,0
153243,1,301.1,311.1,1450,433,168,0,0,0,0,0,0
153244,1,301.1,311.1,1889,238,170,0,0,0,0,0,0
153245,1,301,310.9,1568,382,172,0,0,0,0,0,0
153246,1,301,311,1804,258,174,0,0,0,0,0,0
153247,1,301,311,1582,375,176,0,0,0,0,0,0
20928,0,301,310.9,2047,179,178,0,0,0,0,0,0
153249,1,300.9,310.9,1601,34,181,0,0,0,0,0,0
153250,1,300.9,310.9,1615,32,183,0,0,0,0,0,0
20931,0,300.9,310.8,1452,436,185,0,0,0,0,0,0
20932,0,300.9,310.8,1695,302,188,0,0,0,0,0,0
20933,0,300.9,310.8,1790,262,191,0,0,0,0,0,0
20934,0,301,310.8,1533,393,194,0,0,0,0,0,0
153255,1,301,310.9,1813,285,197,0,0,0,0,0,0
153256,1,301,310.9,1492,367,199,0,0,0,0,0,0
153257,1,300.9,310.7,1479,433,201,0,0,0,0,0,0
153258,1,300.8,310.7,1339,591,203,1,0,0,0,1,0
20939,0,300.8,310.7,1371,447,205,0,0,0,0,0,0
153260,1,300.9,310.7,1468,362,208,0,0,0,0,0,0
153261,1,300.9,310.7,1517,417,210,0,0,0,0,0,0
153262,1,300.9,310.7,1352,464,212,0,0,0,0,0,0
153263,1,300.9,310.7,1389,50,214,0,0,0,0,0,0
20944,0,300.8,310.6,1505,362,0,0,0,0,0,0,0
153265,1,300.9,310.6,1538,367,3,0,0,0,0,0,0
153266,1,300.9,310.8,1482,37,5,0,0,0,0,0,0
20947,0,300.9,310.8,1599,33,7,0,0,0,0,0,0
153268,1,300.9,310.8,1476,39,10,0,0,0,0,0,0
153269,1,300.9,310.7,1509,375,12,0,0,0,0,0,0
153270,1,300.9,310.8,1708,291,14,0,0,0,0,0,0
153271,1,300.9,310.7,1412,575,16,0,0,0,0,0,1
153272,1,300.9,310.7,1658,285,18,0,0,0,0,0,0
153273,1,301,310.8,1375,572,20,0,0,0,0,0,0
20954,0,300.9,310.8,1402,481,22,0,0,0,0,0,0
20955,0,300.9,310.7,1452,473,25,0,0,0,0,0,0
20956,0,300.8,310.7,1483,408,28,0,0,0,0,0,0
235511,2,300.9,310.8,1477,384,31,0,0,0,0,0,0
20958,0,300.8,310.7,1924,224,36,0,0,0,0,0,0
235513,2,300.9,310.7,1609,287,39,0,0,0,0,0,0
20960,0,300.8,310.7,1886,211,44,0,0,0,0,0,0
153281,1,300.7,310.6,1616,296,47,0,0,0,0,0,0
153282,1,300.7,310.7,1442,432,49,0,0,0,0,0,0
153283,1,300.8,310.8,1407,451,51,0,0,0,0,0,0
20964,0,300.8,310.8,1461,413,53,0,0,0,0,0,0
20965,0,300.8,310.9,1522,462,56,0,0,0,0,0,0
153286,1,300.9,311,1432,481,59,0,0,0,0,0,0
153287,1,300.9,311,1438,49,61,0,0,0,0,0,0
20968,0,300.8,310.9,1678,281,63,0,0,0,0,0,0
20969,0,300.8,310.9,1514,387,66,0,0,0,0,0,0
153290,1,300.7,310.8,1534,413,69,0,0,0,0,0,0
20971,0,300.7,310.8,1486,412,71,0,0,0,0,0,0
153292,1,300.7,310.8,1925,22,74,0,0,0,0,0,0
20973,0,300.7,310.8,1724,30,76,0,0,0,0,0,0
20974,0,300.8,310.8,1549,355,79,0,0,0,0,0,0
153295,1,300.8,310.9,1457,477,82,0,0,0,0,0,0
153296,1,300.8,310.9,1453,439,84,0,0,0,0,0,0
153297,1,300.8,311,1578,444,86,0,0,0,0,0,0
20978,0,300.9,311.1,1325,614,88,0,0,0,0,0,0
153299,1,300.9,311.1,1471,393,91,0,0,0,0,0,0
20980,0,300.9,311.2,1472,40,93,0,0,0,0,0,0
153301,1,300.9,311.1,1457,374,96,0,0,0,0,0,0
153302,1,301,311,1402,553,98,0,0,0,0,0,0
153303,1,300.9,310.9,1477,415,100,0,0,0,0,0,0
20984,0,300.9,310.9,1727,301,102,0,0,0,0,0,0
153305,1,300.9,310.9,1995,202,105,0,0,0,0,0,0
153306,1,300.9,310.9,1370,525,107,0,0,0,0,0,0
153307,1,300.9,310.9,1228,664,109,0,0,0,0,0,0
153308,1,300.9,311,1499,38,111,0,0,0,0,0,0
20989,0,301,311,1508,469,113,0,0,0,0,0,0
153310,1,301,310.9,1473,442,116,0,0,0,0,0,0
235545,2,301,311,1640,376,118,0,0,0,0,0,0
153312,1,301.1,311.1,1429,425,123,0,0,0,0,0,0
153313,1,301.1,311.1,1470,409,125,0,0,0,0,0,0
153314,1,301,311,1581,37,127,0,0,0,0,0,0
153315,1,301,310.9,1740,289,129,0,0,0,0,0,0
235550,2,300.9,310.8,1390,406,131,0,0,0,0,0,0
20997,0,300.9,310.8,1988,197,136,0,0,0,0,0,0
20998,0,300.8,310.7,1452,43,139,0,0,0,0,0,0
153319,1,300.8,310.7,1586,334,142,0,0,0,0,0,0
153320,1,300.8,310.7,1589,343,144,0,0,0,0,0,0
153321,1,300.8,310.8,1486,457,146,0,0,0,0,0,0
153322,1,300.9,310.9,1755,279,148,0,0,0,0,0,0
21003,0,301,310.9,1575,346,150,0,0,0,0,0,0
21004,0,301.1,311.1,1615,377,153,0,0,0,0,0,0
21005,0,301.1,311.1,1436,418,156,0,0,0,0,0,0
21006,0,301.1,311.1,1470,406,159,0,0,0,0,0,0
21007,0,301.1,311.1,2089,198,162,0,0,0,0,0,0
153328,1,301.1,311.2,1564,37,165,0,0,0,0,0,0
21009,0,301,311.1,1420,474,167,0,0,0,0,0,0
153330,1,301.1,311.1,1711,291,170,0,0,0,0,0,0
153331,1,301.1,311.2,1555,353,172,0,0,0,0,0,0
21012,0,301.1,311.1,1592,357,174,0,0,0,0,0,0
153333,1,301,311.1,1236,644,177,1,0,0,0,1,0
21014,0,301,310.9,1765,242,179,0,0,0,0,0,0
153335,1,301,311,1634,312,182,0,0,0,0,0,0
153336,1,301.1,311.1,1508,415,184,0,0,0,0,0,0
153337,1,301.1,311.2,1774,296,186,0,0,0,0,0,0
153338,1,301.1,311,1677,291,188,0,0,0,0,0,0
153339,1,301,311,1399,58,190,1,0,0,0,1,0
153340,1,301,310.9,1570,34,192,0,0,0,0,0,0
153341,1,301,310.9,1479,443,194,0,0,0,0,0,0
153342,1,301,310.8,1558,349,196,0,0,0,0,0,0
153343,1,300.8,310.7,1358,481,198,0,0,0,0,0,0
235578,2,300.9,310.7,1656,307,200,0,0,0,0,0,0
153345,1,300.9,310.7,1523,358,205,0,0,0,0,0,0
235580,2,300.9,310.7,1403,406,207,0,0,0,0,0,0
21027,0,300.9,310.7,1362,516,212,0,0,0,0,0,0
21028,0,300.7,310.6,1778,271,215,0,0,0,0,0,0
153349,1,300.7,310.5,1448,382,218,0,0,0,0,0,0
235584,2,300.8,310.5,1559,401,220,0,0,0,0,0,0
153351,1,300.8,310.6,1416,422,225,0,0,0,0,0,0
153352,1,300.8,310.6,1577,379,227,1,1,0,0,0,0
153353,1,300.8,310.7,1633,278,0,0,0,0,0,0,0
153354,1,300.9,310.7,1573,312,2,0,0,0,0,0,0
153355,1,300.9,310.8,1517,443,4,0,0,0,0,0,0
153356,1,301,310.9,1515,373,6,0,0,0,0,0,0
153357,1,301,310.8,1527,453,8,0,0,0,0,0,0
153358,1,301.1,310.9,1282,679,10,1,0,0,1,0,0
21039,0,301.1,310.9,1396,451,12,0,0,0,0,0,0
153360,1,301,310.9,1492,446,15,0,0,0,0,0,0
153361,1,301,310.8,1975,197,17,0,0,0,0,0,0
153362,1,301,310.8,1475,353,19,0,0,0,0,0,0
235597,2,301,310.9,1495,373,21,0,0,0,0,0,0
153364,1,301,311,1553,358,26,0,0,0,0,0,0
153365,1,301.1,311,1918,217,28,0,0,0,0,0,0
21046,0,301.1,311,1413,466,30,0,0,0,0,0,0
153367,1,301,311,1437,56,33,0,0,0,0,0,0
153368,1,301,310.9,1450,459,35,0,0,0,0,0,0
21049,0,301,310.9,1910,219,37,0,0,0,0,0,0
153370,1,300.9,310.9,1749,264,40,0,0,0,0,0,0
235605,2,301,310.9,1916,22,42,0,0,0,0,0,0
153372,1,301,310.9,1428,453,47,0,0,0,0,0,0
153373,1,301,310.9,1578,384,49,0,0,0,0,0,0
153374,1,300.9,310.8,1571,399,51,0,0,0,0,0,0
153375,1,300.9,310.8,1729,302,53,0,0,0,0,0,0
153376,1,300.9,310.8,1701,304,55,0,0,0,0,0,0
153377,1,300.9,310.8,1493,458,57,0,0,0,0,0,0
21058,0,301,310.9,1554,327,59,0,0,0,0,0,0
153379,1,300.9,310.9,1497,432,62,0,0,0,0,0,0
153380,1,301,310.9,1679,298,64,0,0,0,0,0,0
21061,0,301,310.9,1510,445,66,0,0,0,0,0,0
153382,1,301,310.9,1296,549,69,0,0,0,0,0,0
153383,1,301,310.9,1404,418,71,0,0,0,0,0,0
21064,0,300.9,310.8,1519,349,73,0,0,0,0,0,0
21065,0,300.9,310.7,1696,273,76,0,0,0,0,0,0
21066,0,300.8,310.6,1669,284,79,0,0,0,0,0,0
153387,1,300.7,310.6,1447,407,82,0,0,0,0,0,0
21068,0,300.7,310.6,1418,463,84,0,0,0,0,0,0
153389,1,300.7,310.6,1407,405,87,0,0,0,0,0,0
153390,1,300.8,310.5,1434,445,89,0,0,0,0,0,0
153391,1,300.8,310.6,1360,488,91,0,0,0,0,0,0
153392,1,300.8,310.6,1402,537,93,0,0,0,0,0,0
153393,1,300.9,310.6,1552,349,95,0,0,0,0,0,0
153394,1,300.9,310.7,1392,442,97,0,0,0,0,0,0
153395,1,301.1,310.8,1521,41,99,0,0,0,0,0,0
153396,1,301.1,310.8,1724,275,101,0,0,0,0,0,0
21077,0,301,310.7,1455,461,103,0,0,0,0,0,0
235632,2,301,310.6,1366,506,106,0,0,0,0,0,0
235633,2,301.1,310.6,1407,439,111,0,0,0,0,0,0
153400,1,301.1,310.8,1470,493,116,0,0,0,0,0,0
21081,0,301.2,310.9,1359,508,118,0,0,0,0,0,0
235636,2,301.1,310.8,1792,258,121,0,0,0,0,0,0
21083,0,301.1,310.9,1552,379,126,0,0,0,0,0,0
153404,1,301.2,311,1612,329,129,0,0,0,0,0,0
21085,0,301.2,311,1424,414,131,0,0,0,0,0,0
235640,2,301.3,311,1341,593,134,0,0,0,0,0,0
153407,1,301.2,310.8,1479,382,139,0,0,0,0,0,0
153408,1,301.2,310.9,1413,501,141,0,0,0,0,0,0
153409,1,301.3,310.9,2165,174,143,0,0,0,0,0,0
21090,0,301.3,311,1641,33,145,0,0,0,0,0,0
21091,0,301.3,311,1495,408,148,0,0,0,0,0,0
153412,1,301.3,311,1576,304,151,0,0,0,0,0,0
153413,1,301.2,310.9,1467,371,153,0,0,0,0,0,0
153414,1,301.2,310.8,1479,412,155,0,0,0,0,0,0
153415,1,301.3,310.9,1596,339,157,0,0,0,0,0,0
21096,0,301.3,310.9,1512,369,159,0,0,0,0,0,0
153417,1,301.4,310.9,1414,388,162,0,0,0,0,0,0
153418,1,301.3,310.8,1390,574,164,0,0,0,0,0,0
153419,1,301.2,310.7,1644,316,166,0,0,0,0,0,0
21100,0,301.2,310.7,1394,428,168,0,0,0,0,0,0
153421,1,301.1,310.5,1324,524,171,0,0,0,0,0,0
153422,1,301,310.4,1476,436,173,0,0,0,0,0,0
153423,1,301,310.4,2204,166,175,0,0,0,0,0,0
21104,0,301,310.4,1665,309,177,0,0,0,0,0,0
153425,1,300.9,310.4,1445,417,180,0,0,0,0,0,0
235660,2,300.8,310.3,1457,468,182,0,0,0,0,0,0
153427,1,300.8,310.2,1492,463,187,0,0,0,0,0,0
153428,1,300.8,310.1,1405,612,189,1,0,0,1,1,0
153429,1,300.7,310.1,1542,355,191,0,0,0,0,0,0
153430,1,300.8,310.2,1520,377,193,0,0,0,0,0,0
21111,0,300.8,310.2,1598,365,195,0,0,0,0,0,0
153432,1,300.8,310.3,1538,361,198,0,0,0,0,0,0
153433,1,300.9,310.4,1615,309,200,0,0,0,0,0,0
153434,1,301,310.5,1408,47,202,0,0,0,0,0,0
153435,1,301,310.5,1379,573,204,1,0,0,0,1,0
153436,1,301,310.6,1493,378,206,1,1,0,0,0,0
153437,1,301.1,310.7,1376,491,0,0,0,0,0,0,0
21118,0,301.1,310.7,1583,407,2,0,0,0,0,0,0
21119,0,301.2,310.8,1396,474,5,0,0,0,0,0,0
153440,1,301.1,310.7,1436,453,8,0,0,0,0,0,0
153441,1,301.1,310.6,1417,476,10,0,0,0,0,0,0
153442,1,301,310.6,1641,334,12,0,0,0,0,0,0
21123,0,301,310.6,1698,273,14,0,0,0,0,0,0
153444,1,300.9,310.4,1541,391,17,0,0,0,0,0,0
153445,1,300.8,310.3,1383,466,19,0,0,0,0,0,0
153446,1,300.8,310.4,1368,468,21,0,0,0,0,0,0
153447,1,300.8,310.4,1570,352,23,0,0,0,0,0,0
153448,1,300.9,310.5,1616,335,25,0,0,0,0,0,0
21129,0,300.9,310.5,1444,432,27,0,0,0,0,0,0
153450,1,300.9,310.4,2021,188,30,0,0,0,0,0,0
21131,0,300.9,310.5,1702,293,32,0,0,0,0,0,0
21132,0,301.1,310.6,1429,527,35,0,0,0,0,0,0
153453,1,301.2,310.8,1711,289,38,0,0,0,0,0,0
21134,0,301.2,310.7,1543,329,40,0,0,0,0,0,0
153455,1,301.3,310.8,1628,322,43,0,0,0,0,0,0
153456,1,301.2,310.8,1233,646,45,0,0,0,0,0,0
153457,1,301.2,310.8,1461,406,47,0,0,0,0,0,0
153458,1,301.2,310.7,1568,383,49,0,0,0,0,0,0
153459,1,301.3,310.8,1432,544,51,0,0,0,0,0,0
21140,0,301.2,310.7,1527,411,53,0,0,0,0,0,0
21141,0,301.3,310.8,1455,412,56,0,0,0,0,0,0
21142,0,301.3,310.8,1418,454,59,0,0,0,0,0,0
153463,1,301.3,310.8,1719,295,62,0,0,0,0,0,0
21144,0,301.2,310.8,1734,313,64,0,0,0,0,0,0
21145,0,301.2,310.7,1426,461,67,0,0,0,0,0,0
153466,1,301.1,310.6,1611,352,70,0,0,0,0,0,0
21147,0,301.1,310.6,1479,411,72,0,0,0,0,0,0
153468,1,301,310.5,1317,509,75,0,0,0,0,0,0
153469,1,301,310.5,1248,614,77,0,0,0,0,0,0
153470,1,301,310.5,1932,217,79,0,0,0,0,0,0
21151,0,301.1,310.5,1547,358,81,0,0,0,0,0,0
153472,1,301,310.4,1614,316,84,0,0,0,0,0,0
235707,2,301,310.4,1512,449,86,0,0,0,0,0,0
153474,1,301.1,310.5,1529,387,91,0,0,0,0,0,0
235709,2,301.1,310.6,1782,249,93,0,0,0,0,0,0
153476,1,301,310.5,1429,394,98,0,0,0,0,0,0
21157,0,301.1,310.5,1309,607,100,0,0,0,0,0,0
153478,1,301.1,310.5,1428,441,103,0,0,0,0,0,0
153479,1,301.2,310.6,1385,492,105,0,0,0,0,0,0
153480,1,301.2,310.7,1517,394,107,0,0,0,0,0,0
21161,0,301.2,310.6,1576,396,109,0,0,0,0,0,0
153482,1,301.2,310.6,1437,512,112,0,0,0,0,0,0
235717,2,301.2,310.6,1457,505,114,0,0,0,0,0,0
153484,1,301.1,310.5,1532,375,119,0,0,0,0,0,0
21165,0,301.1,310.5,1603,326,121,0,0,0,0,0,0
153486,1,301,310.4,1563,344,124,0,0,0,0,0,0
153487,1,301,310.3,1617,345,126,0,0,0,0,0,0
21168,0,300.8,310.1,1686,269,128,0,0,0,0,0,0
153489,1,300.9,310.2,1382,504,131,0,0,0,0,0,0
153490,1,300.9,310.1,2090,178,133,0,0,0,0,0,0
153491,1,300.9,310.3,1446,445,135,0,0,0,0,0,0
21172,0,300.9,310.2,1533,381,137,0,0,0,0,0,0
153493,1,300.9,310.3,1440,476,140,0,0,0,0,0,0
21174,0,301,310.4,1793,25,142,0,0,0,0,0,0
21175,0,301,310.4,1517,461,145,0,0,0,0,0,0
153496,1,300.9,310.4,1544,36,148,0,0,0,0,0,0
153497,1,300.9,310.3,1321,488,150,0,0,0,0,0,0
21178,0,300.9,310.3,1416,509,152,0,0,0,0,0,0
153499,1,300.8,310.2,1514,40,155,0,0,0,0,0,0
21180,0,300.8,310.2,1304,525,157,0,0,0,0,0,0
153501,1,300.7,310.2,1286,649,160,0,0,0,0,0,0
21182,0,300.7,310.1,1483,402,162,0,0,0,0,0,0
153503,1,300.7,310.1,1351,469,165,0,0,0,0,0,0
21184,0,300.7,310.1,1367,526,167,0,0,0,0,0,0
153505,1,300.7,310.1,1721,323,170,0,0,0,0,0,0
153506,1,300.6,310,1455,404,172,0,0,0,0,0,0
153507,1,300.6,310,1425,495,174,0,0,0,0,0,0
153508,1,300.7,310,1672,297,176,0,0,0,0,0,0
21189,0,300.7,310,1641,346,178,0,0,0,0,0,0
21190,0,300.5,310,1580,37,181,0,0,0,0,0,0
235745,2,300.5,310,1495,474,184,0,0,0,0,0,0
21192,0,300.5,309.9,1994,198,189,0,0,0,0,0,0
21193,0,300.4,309.9,1415,318,192,0,0,0,0,0,0
21194,0,300.4,309.8,1725,304,195,0,0,0,0,0,0
21195,0,300.4,309.8,1430,434,198,0,0,0,0,0,0
153516,1,300.4,309.8,1395,481,201,0,0,0,0,0,0
21197,0,300.4,309.8,1435,436,203,0,0,0,0,0,0
153518,1,300.4,309.9,1681,286,206,0,0,0,0,0,0
153519,1,300.5,310,1451,486,208,0,0,0,0,0,0
235754,2,300.5,309.9,1397,459,210,1,1,0,0,0,0
21201,0,300.4,309.8,1421,472,0,0,0,0,0,0,0
21202,0,300.3,309.8,1444,42,3,0,0,0,0,0,0
153523,1,300.2,309.8,1827,23,6,0,0,0,0,0,0
235758,2,300.2,309.8,1374,477,8,0,0,0,0,0,0
153525,1,300.2,309.8,1650,296,13,0,0,0,0,0,0
153526,1,300.2,309.7,1275,607,15,0,0,0,0,0,0
153527,1,300.2,309.7,1421,446,17,0,0,0,0,0,0
153528,1,300.2,309.8,1557,338,19,0,0,0,0,0,0
153529,1,300.1,309.8,1506,352,21,0,0,0,0,0,0
153530,1,300.1,309.7,1362,491,23,0,0,0,0,0,0
153531,1,300,309.7,1542,471,25,0,0,0,0,0,0
153532,1,300,309.6,1496,388,27,0,0,0,0,0,0
21213,0,300,309.6,1491,42,29,0,0,0,0,0,0
153534,1,300.1,309.6,1565,348,32,0,0,0,0,0,0
153535,1,300.1,309.7,1481,379,34,0,0,0,0,0,0
21216,0,300.1,309.7,1420,484,36,0,0,0,0,0,0
153537,1,300.2,309.8,1398,548,39,0,0,0,0,0,0
21218,0,300.2,309.8,1466,457,41,0,0,0,0,0,0
153539,1,300.1,309.8,1430,567,44,0,0,0,0,0,0
153540,1,300.1,309.7,1441,401,46,0,0,0,0,0,0
21221,0,300.1,309.7,1348,573,48,0,0,0,0,0,0
153542,1,300,309.6,1738,287,51,0,0,0,0,0,0
21223,0,300,309.6,1618,362,53,0,0,0,0,0,0
21224,0,299.9,309.6,1489,417,56,0,0,0,0,0,0
21225,0,299.9,309.5,1412,579,59,0,0,0,0,0,0
21226,0,299.9,309.5,2065,181,62,0,0,0,0,0,0
153547,1,300,309.6,1571,331,65,0,0,0,0,0,0
21228,0,300,309.6,1423,487,67,0,0,0,0,0,0
235783,2,300,309.5,1781,249,70,0,0,0,0,0,0
153550,1,300.1,309.6,1321,469,75,0,0,0,0,0,0
153551,1,300.1,309.6,1546,367,77,0,0,0,0,0,0
21232,0,300,309.5,1879,224,79,0,0,0,0,0,0
235787,2,300,309.5,1735,289,82,0,0,0,0,0,0
153554,1,300,309.5,1506,388,87,0,0,0,0,0,0
235789,2,300,309.6,1629,323,89,0,0,0,0,0,0
153556,1,300,309.6,1694,287,94,0,0,0,0,0,0
153557,1,300.1,309.6,1541,37,96,0,0,0,0,0,0
153558,1,300,309.6,1514,446,98,0,0,0,0,0,0
153559,1,300.1,309.7,1485,459,100,0,0,0,0,0,0
153560,1,300.2,309.8,1430,55,102,0,0,0,0,0,0
153561,1,300.2,309.7,1771,271,104,0,0,0,0,0,0
153562,1,300.2,309.8,1481,419,106,0,0,0,0,0,0
235797,2,300.2,309.7,1483,438,108,0,0,0,0,0,0
235798,2,300.1,309.6,1463,451,113,0,0,0,0,0,0
153565,1,300.1,309.7,1410,483,118,0,0,0,0,0,0
153566,1,300.2,309.7,1656,343,120,0,0,0,0,0,0
21247,0,300.2,309.8,1487,392,122,0,0,0,0,0,0
235802,2,300.3,309.9,1509,466,125,0,0,0,0,0,0
235803,2,300.3,309.9,1677,301,130,0,0,0,0,0,0
153570,1,300.3,309.8,1450,55,135,0,0,0,0,0,0
21251,0,300.2,309.7,1413,43,137,0,0,0,0,0,0
153572,1,300.1,309.7,1680,338,140,0,0,0,0,0,0
153573,1,300.2,309.7,1678,305,142,0,0,0,0,0,0
21254,0,300.2,309.7,1408,44,144,0,0,0,0,0,0
21255,0,300.1,309.6,1376,521,147,0,0,0,0,0,0
153576,1,300,309.6,1526,464,150,0,0,0,0,0,0
21257,0,300,309.6,1587,326,152,0,0,0,0,0,0
153578,1,300.1,309.7,1351,582,155,0,0,0,0,0,0
21259,0,300.1,309.6,1501,38,157,0,0,0,0,0,0
153580,1,300.1,309.7,1601,358,160,0,0,0,0,0,0
21261,0,300,309.6,1573,397,162,0,0,0,0,0,0
